SAR_pct,beta_family,seed,R_AR,U_AR,R_peak,U_peak,R_day,U_day,R_inactive_AR,U_inactive_AR,R_employed_AR,U_employed_AR,R_student_AR,U_student_AR
25,0.0284,45,0.724115094453218,0.7537454787960746,5323,6278,73,66,0.31025328928302326,0.3837477540137947,0.9991295832879992,0.9999455989555,0.9998931129083978,0.9998574838778637
25,0.0284,46,0.7235408262977765,0.7525645241215781,5094,6378,71,64,0.3085840143743117,0.38074537761548716,0.9998639973887499,1.0,0.9992874193893184,0.9998574838778637
25,0.0284,47,0.7239159530767343,0.751874476096088,5130,6205,85,71,0.3091752159044804,0.37901814177244536,0.9997959960831247,1.0,0.9999109274236648,0.9998574838778637
25,0.0284,48,0.7243420229985134,0.7522912836282633,5182,6311,82,69,0.31078652987886163,0.3800614385903901,0.9996599934718746,0.9999455989555,0.9992517903587843,0.9999287419389319
25,0.0284,49,0.7225080698569424,0.7500636789285268,5131,6141,74,61,0.3058946270213876,0.37446241233408684,0.9999591992166249,1.0,0.9993230484198525,0.9998931129083978
30,0.035,0,0.7358598044709554,0.7702788442390253,5485,6807,79,65,0.3392801251956182,0.425050715817539,1.0,1.0,0.9993230484198525,0.9999109274236648
30,0.035,1,0.7374807226516369,0.770649339823181,5451,6764,74,61,0.34312873123514753,0.42600127514055525,0.9999455989555,0.9999863997388749,0.9997149677557273,0.9998931129083978
30,0.035,2,0.7378141686773771,0.7710244666021386,5269,6727,66,60,0.34501825769431405,0.4269170579029734,0.9991159830268741,1.0,0.9991805322977162,0.9999109274236648
30,0.035,3,0.7360311586786275,0.7709364739009017,5404,6775,70,61,0.33954674549353736,0.4267199907262505,0.9998503971276248,1.0,0.9997684113015285,0.9998752983931307
30,0.035,4,0.7371287518466889,0.7698527743172461,5370,6829,75,64,0.34229409378079173,0.4240306033733264,0.9997823958219998,0.99997279947775,0.9998574838778637,0.9998752983931307
30,0.035,5,0.7369759224182246,0.769769412810811,5446,6653,79,66,0.34247956877064856,0.4237871674491393,0.9999591992166249,1.0,0.9987529839313072,0.9998931129083978
