profamMFR	NCOMP	ORDCOM_1	POSIND_1	RELPAR_1	SESSO_1	ETAM_1	tipnu2_1	numnu2_1	rpnuc2_1	ORDCOM_2	POSIND_2	RELPAR_2	SESSO_2	ETAM_2	tipnu2_2	numnu2_2	rpnuc2_2	ORDCOM_3	POSIND_3	RELPAR_3	SESSO_3	ETAM_3	tipnu2_3	numnu2_3	rpnuc2_3	ORDCOM_4	POSIND_4	RELPAR_4	SESSO_4	ETAM_4	tipnu2_4	numnu2_4	rpnuc2_4	ORDCOM_5	POSIND_5	RELPAR_5	SESSO_5	ETAM_5	tipnu2_5	numnu2_5	rpnuc2_5	ORDCOM_6	POSIND_6	RELPAR_6	SESSO_6	ETAM_6	tipnu2_6	numnu2_6	rpnuc2_6	ORDCOM_7	POSIND_7	RELPAR_7	SESSO_7	ETAM_7	tipnu2_7	numnu2_7	rpnuc2_7
008712	04	01	1	01	1	015	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	008	1	1	3	04	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008713	01	01	1	01	1	014	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008714	05	01	1	01	1	007	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	015	1	1	1	04	1	12	2	009	1	1	3	05	1	12	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008715	03	01	1	01	1	012	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008716	03	01	1	01	1	009	1	1	3	02	1	04	2	016	1	1	1	03	1	04	1	017	1	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008717	02	01	1	01	1	008	0	0	0	02	1	16	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008718	05	01	1	01	1	012	1	1	2	02	1	02	2	013	1	1	1	03	1	06	1	007	1	1	3	04	1	06	2	006	1	1	3	05	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008719	01	01	1	01	1	016	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008720	04	01	1	01	1	015	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	003	1	1	3	04	1	06	1	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008721	04	01	1	01	1	007	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	015	1	1	1	04	1	12	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008722	04	01	1	01	1	011	1	1	2	02	1	03	2	012	1	1	1	03	1	06	1	001	1	1	3	04	1	16	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008723	03	01	1	01	1	013	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008724	03	01	1	01	1	016	1	1	2	02	1	02	2	016	1	1	1	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008725	03	01	1	01	1	013	1	1	2	02	1	02	2	013	1	1	1	03	1	06	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008726	05	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	010	1	1	3	04	1	06	2	010	1	1	3	05	1	04	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008727	04	01	1	01	1	008	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008728	05	01	1	01	1	015	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	009	1	1	3	04	1	06	2	009	1	1	3	05	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008729	01	01	1	01	1	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008730	03	01	1	01	1	011	1	1	2	02	1	02	2	010	1	1	1	03	1	06	1	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008731	04	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	002	1	1	3	04	1	06	1	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008732	02	01	1	01	1	018	3	1	1	02	1	06	1	013	3	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008733	04	01	1	01	1	007	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	013	1	1	1	04	1	12	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008734	02	01	1	01	1	012	2	1	2	02	1	02	2	011	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008735	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008736	01	01	1	01	2	016	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008737	04	01	1	01	2	011	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	002	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008738	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008739	05	01	1	01	2	011	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	003	1	1	3	04	1	06	2	002	1	1	3	05	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008740	04	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	2	005	1	1	3	04	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008741	02	01	1	01	2	013	4	1	3	02	1	04	2	017	4	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008742	04	01	1	01	2	014	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	009	1	1	3	04	1	06	2	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008743	05	01	1	01	2	013	0	0	0	02	1	04	2	017	1	1	1	03	1	12	1	013	1	1	3	04	1	12	1	011	1	1	3	05	1	04	1	018	1	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008744	05	01	1	01	2	011	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	003	1	1	3	05	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008745	05	01	1	01	2	012	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	002	1	1	3	05	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008746	04	01	1	01	2	010	1	1	1	02	1	02	1	011	1	1	2	03	1	06	2	002	1	1	3	04	1	05	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008747	04	01	1	01	2	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	013	1	1	1	04	1	12	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008748	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008749	05	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	07	1	007	1	1	3	04	1	06	1	004	1	1	3	05	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008750	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008751	02	01	1	01	2	016	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008752	04	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	005	1	1	3	04	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008753	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008754	04	01	1	01	2	009	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	015	1	1	1	04	1	12	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008755	04	01	1	01	2	010	1	1	1	02	1	02	1	011	1	1	2	03	1	06	2	002	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008756	04	01	1	01	2	009	1	1	1	02	1	02	1	011	1	1	2	03	1	06	1	003	1	1	3	04	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008757	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008758	03	01	1	01	2	012	4	1	1	02	1	04	1	017	0	0	0	03	1	06	2	004	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008759	04	01	1	01	2	016	1	1	1	02	1	02	1	017	1	1	2	03	1	06	2	010	1	1	3	04	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008760	04	01	1	01	2	011	1	1	1	02	1	02	1	013	1	1	2	03	1	06	2	003	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008761	04	01	1	01	2	013	3	1	3	02	1	04	1	018	3	1	1	03	1	12	1	015	0	0	0	04	1	12	2	011	3	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008762	03	01	1	01	2	015	4	1	1	02	1	06	2	010	4	1	3	03	1	06	1	009	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008763	02	01	1	01	2	012	4	1	1	02	1	06	1	004	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008764	02	01	1	01	2	015	4	1	1	02	1	06	2	009	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008765	01	01	1	01	2	010	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008576	03	01	1	01	1	010	1	1	2	02	1	02	2	010	1	1	1	03	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008577	04	01	1	01	1	007	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	013	1	1	1	04	1	12	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008578	04	01	1	01	1	015	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	009	1	1	3	04	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008579	04	01	1	01	1	009	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	014	1	1	1	04	1	12	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008580	03	01	1	01	1	014	1	1	3	02	1	04	1	018	1	1	2	03	1	04	2	017	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008581	04	01	1	01	1	009	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008582	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008583	03	01	1	01	1	013	1	1	3	02	1	04	1	018	1	1	2	03	1	04	2	017	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008584	03	01	1	01	1	008	3	1	3	02	1	04	1	013	3	1	1	03	1	17	2	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008585	04	01	1	01	1	014	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	005	1	1	3	04	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008586	02	01	1	01	1	010	0	0	0	02	1	16	1	009	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008587	02	01	1	01	1	016	2	1	2	02	1	02	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008588	03	01	1	01	1	010	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	015	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008589	04	01	1	01	1	015	1	1	2	02	1	02	2	013	1	1	1	03	1	06	1	009	1	1	3	04	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008590	01	01	1	01	2	009	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008591	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008592	02	01	1	01	2	018	4	1	1	02	1	06	1	014	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008593	04	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008594	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008595	02	01	1	01	2	016	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008596	02	01	1	01	2	014	2	1	1	02	1	02	1	015	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008597	03	01	1	01	2	018	1	1	1	02	1	02	1	018	1	1	2	03	1	06	1	013	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008598	01	01	1	01	2	014	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008599	05	01	1	01	2	012	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	008	1	1	3	04	1	06	1	006	1	1	3	05	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008600	03	01	1	01	2	014	4	1	1	02	2	06	2	009	4	1	3	03	1	17	1	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008601	04	01	1	01	2	014	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	006	1	1	3	04	1	06	2	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008918	04	01	1	01	1	011	1	1	2	02	1	02	2	010	1	1	1	03	1	06	1	003	1	1	3	04	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008919	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008920	06	01	1	01	1	009	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	015	1	1	1	04	1	12	1	008	1	1	3	05	1	12	2	008	1	1	3	06	1	12	2	009	1	1	3	  	 	  	 	   	 	 	 
008921	03	01	1	01	1	009	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	014	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008922	02	01	1	01	1	011	2	1	2	02	1	03	2	010	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008923	03	01	1	01	1	015	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008924	06	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	008	1	1	3	04	1	06	1	007	1	1	3	05	1	06	2	006	1	1	3	06	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 
008925	03	01	1	01	1	018	1	1	2	02	1	02	2	018	1	1	1	03	1	06	2	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008926	03	01	1	01	1	016	1	1	2	02	1	02	2	014	1	1	1	03	1	06	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008927	03	01	1	01	2	014	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008928	04	01	1	01	2	010	1	1	1	02	1	02	1	010	1	1	2	03	1	06	2	001	1	1	3	04	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008929	03	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008930	04	01	1	01	2	013	1	1	1	02	1	02	1	013	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008931	02	01	1	01	2	016	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008932	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008933	03	01	1	01	2	014	1	1	1	02	1	02	1	015	1	1	2	03	1	06	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008934	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008935	04	01	1	01	2	007	1	1	3	02	1	04	2	012	1	1	1	03	1	04	1	013	1	1	2	04	1	12	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008936	03	01	1	01	2	016	1	1	1	02	1	02	1	017	1	1	2	03	1	06	1	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008937	02	01	1	01	2	013	2	1	1	02	1	02	1	014	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008938	01	01	1	01	2	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
008939	02	01	1	01	2	016	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009081	05	01	1	01	1	012	1	1	2	02	1	02	2	010	1	1	1	03	1	06	2	002	1	1	3	04	1	06	1	004	1	1	3	05	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009082	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	1	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009083	03	01	1	01	1	018	0	0	0	02	1	06	2	013	2	1	1	03	1	08	1	013	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009084	01	01	1	01	2	015	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009085	02	01	1	01	2	018	4	1	1	02	1	06	1	015	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009086	02	01	1	01	1	011	2	1	2	02	1	02	2	010	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009087	01	01	1	01	1	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009088	02	01	1	01	1	015	3	1	1	02	1	06	1	010	3	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009089	05	01	1	01	1	016	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	010	1	1	3	04	1	06	2	009	1	1	3	05	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009090	02	01	1	01	2	017	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009091	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009092	02	01	1	01	2	017	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
009093	02	01	1	01	2	012	4	1	1	02	1	06	2	003	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
